,date,location,Season,count_all,geography,topography,altitude,precipitation,latitude,min_temp_mean,max_temp_mean,avg_temp,wind_dir_EN,wind_dir_MN,wind_spe_MN,wind_spe_EN,wind_dir_LN,wind_spe_LN,wind_quadrant,count_EN,count_LN,count_MN
437,06/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,12.91666667,19.4,16.15833333,10.03795846,357.4260063,2.08,3.57,336.3616669,2.16,N,0,0,0
438,06/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,12.91666667,19.4,16.15833333,10.03795846,357.4260063,2.08,3.57,336.3616669,2.16,N,0,0,0
439,07/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,11.83333333,16.36666667,14.1,216.7917397,235.1137322,1.9,2.58,250.1918694,2.13,S,0,0,0
440,07/03/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,11.83333333,16.36666667,14.1,216.7917397,235.1137322,1.9,2.58,250.1918694,2.13,S,0,0,0
441,07/03/2025,Neot_smadar,spring,2,Center,Mountain,417,3.760129032,30.054879,11.83333333,16.36666667,14.1,216.7917397,235.1137322,1.9,2.58,250.1918694,2.13,S,2,0,0
442,07/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,11.83333333,16.36666667,14.1,216.7917397,235.1137322,1.9,2.58,250.1918694,2.13,S,0,0,0
443,07/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,11.83333333,16.36666667,14.1,216.7917397,235.1137322,1.9,2.58,250.1918694,2.13,S,0,0,0
444,08/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,12.48333333,21.66666667,17.075,340.2547755,0.917674693,0.94,1.48,272.3403628,1.46,N,0,0,0
445,08/03/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,12.48333333,21.66666667,17.075,340.2547755,0.917674693,0.94,1.48,272.3403628,1.46,N,0,0,0
446,08/03/2025,Neot_smadar,spring,6,Center,Mountain,417,3.760129032,30.054879,12.48333333,21.66666667,17.075,340.2547755,0.917674693,0.94,1.48,272.3403628,1.46,N,5,1,0
447,08/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,12.48333333,21.66666667,17.075,340.2547755,0.917674693,0.94,1.48,272.3403628,1.46,N,0,0,0
448,08/03/2025,Har_Yoash,spring,6,South,Mountain,733,3.711483871,29.582982,12.48333333,21.66666667,17.075,340.2547755,0.917674693,0.94,1.48,272.3403628,1.46,N,0,6,0
449,09/03/2025,Mitzpe_ramon,spring,1,North,Mountain,758,3.805032258,30.660835,11.15,22.68333333,16.91666667,359.3295047,330.2253702,2.06,2.75,305.4470981,1.42,N,0,1,0
450,09/03/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,11.15,22.68333333,16.91666667,359.3295047,330.2253702,2.06,2.75,305.4470981,1.42,N,0,0,0
451,09/03/2025,Neot_smadar,spring,1,Center,Mountain,417,3.760129032,30.054879,11.15,22.68333333,16.91666667,359.3295047,330.2253702,2.06,2.75,305.4470981,1.42,N,1,0,0
452,09/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,11.15,22.68333333,16.91666667,359.3295047,330.2253702,2.06,2.75,305.4470981,1.42,N,0,0,0
453,09/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,11.15,22.68333333,16.91666667,359.3295047,330.2253702,2.06,2.75,305.4470981,1.42,N,0,0,0
454,10/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,11.58333333,23.31666667,17.45,2.653698433,288.392198,1.3,3.17,256.3060799,1.07,N,0,0,0
455,10/03/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,11.58333333,23.31666667,17.45,2.653698433,288.392198,1.3,3.17,256.3060799,1.07,N,0,0,0
456,10/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,11.58333333,23.31666667,17.45,2.653698433,288.392198,1.3,3.17,256.3060799,1.07,N,0,0,0
457,10/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,11.58333333,23.31666667,17.45,2.653698433,288.392198,1.3,3.17,256.3060799,1.07,N,0,0,0
458,10/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,11.58333333,23.31666667,17.45,2.653698433,288.392198,1.3,3.17,256.3060799,1.07,N,0,0,0
459,11/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,11.16666667,24.55,17.85833333,11.75406883,315.0716916,1.5,2.46,11.47325598,1.68,N,0,0,0
460,11/03/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,11.16666667,24.55,17.85833333,11.75406883,315.0716916,1.5,2.46,11.47325598,1.68,N,0,0,0
461,11/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,11.16666667,24.55,17.85833333,11.75406883,315.0716916,1.5,2.46,11.47325598,1.68,N,0,0,0
462,11/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,11.16666667,24.55,17.85833333,11.75406883,315.0716916,1.5,2.46,11.47325598,1.68,N,0,0,0
463,11/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,11.16666667,24.55,17.85833333,11.75406883,315.0716916,1.5,2.46,11.47325598,1.68,N,0,0,0
464,12/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,13.15,28.71666667,20.93333333,29.76580937,132.4881937,1.74,2.58,74.37284816,2.89,N,0,0,0
465,12/03/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,13.15,28.71666667,20.93333333,29.76580937,132.4881937,1.74,2.58,74.37284816,2.89,N,0,0,0
466,12/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,13.15,28.71666667,20.93333333,29.76580937,132.4881937,1.74,2.58,74.37284816,2.89,N,0,0,0
467,12/03/2025,Har_Yoash,spring,1,South,Mountain,733,3.711483871,29.582982,13.15,28.71666667,20.93333333,29.76580937,132.4881937,1.74,2.58,74.37284816,2.89,N,0,0,1
468,13/03/2025,Mitzpe_ramon,spring,5,North,Mountain,758,3.805032258,30.660835,17.91666667,31.71666667,24.81666667,351.9800267,269.2432246,1.48,2.18,298.0820316,1.25,N,5,0,0
469,13/03/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,17.91666667,31.71666667,24.81666667,351.9800267,269.2432246,1.48,2.18,298.0820316,1.25,N,0,0,0
470,13/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,17.91666667,31.71666667,24.81666667,351.9800267,269.2432246,1.48,2.18,298.0820316,1.25,N,0,0,0
471,13/03/2025,Har_Yoash,spring,4,South,Mountain,733,3.711483871,29.582982,17.91666667,31.71666667,24.81666667,351.9800267,269.2432246,1.48,2.18,298.0820316,1.25,N,0,4,0
472,14/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,17.21666667,30.58333333,23.9,9.984713354,296.5760963,2.18,2.93,295.2624027,1.48,N,0,0,0
473,14/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,17.21666667,30.58333333,23.9,9.984713354,296.5760963,2.18,2.93,295.2624027,1.48,N,0,0,0
474,14/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,17.21666667,30.58333333,23.9,9.984713354,296.5760963,2.18,2.93,295.2624027,1.48,N,0,0,0
475,14/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,17.21666667,30.58333333,23.9,9.984713354,296.5760963,2.18,2.93,295.2624027,1.48,N,0,0,0
476,14/03/2025,Har_Yoash,spring,3,South,Mountain,733,3.711483871,29.582982,17.21666667,30.58333333,23.9,9.984713354,296.5760963,2.18,2.93,295.2624027,1.48,N,3,0,0
477,15/03/2025,Hatzeva,spring,2,North,Valley,-166,3.749806452,30.818349,16.55,31.33333333,23.94166667,356.0593699,320.5122236,2.34,3.4,335.0277927,1.52,N,0,2,0
478,15/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,16.55,31.33333333,23.94166667,356.0593699,320.5122236,2.34,3.4,335.0277927,1.52,N,0,0,0
479,15/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,16.55,31.33333333,23.94166667,356.0593699,320.5122236,2.34,3.4,335.0277927,1.52,N,0,0,0
480,15/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,16.55,31.33333333,23.94166667,356.0593699,320.5122236,2.34,3.4,335.0277927,1.52,N,0,0,0
481,15/03/2025,Har_Yoash,spring,4,South,Mountain,733,3.711483871,29.582982,16.55,31.33333333,23.94166667,356.0593699,320.5122236,2.34,3.4,335.0277927,1.52,N,0,4,0
482,16/03/2025,Hatzeva,spring,1,North,Valley,-166,3.749806452,30.818349,18.8,33.06666667,25.93333333,3.357972113,268.1959949,1.24,2.68,276.6337248,1.47,N,1,0,0
483,16/03/2025,Mitzpe_ramon,spring,1,North,Mountain,758,3.805032258,30.660835,18.8,33.06666667,25.93333333,3.357972113,268.1959949,1.24,2.68,276.6337248,1.47,N,0,1,0
484,16/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,18.8,33.06666667,25.93333333,3.357972113,268.1959949,1.24,2.68,276.6337248,1.47,N,0,0,0
485,16/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,18.8,33.06666667,25.93333333,3.357972113,268.1959949,1.24,2.68,276.6337248,1.47,N,0,0,0
486,16/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,18.8,33.06666667,25.93333333,3.357972113,268.1959949,1.24,2.68,276.6337248,1.47,N,0,0,0
487,17/03/2025,Hatzeva,spring,2,North,Valley,-166,3.749806452,30.818349,17.26666667,33.78333333,25.525,41.89320864,26.04036891,1.34,1.43,217.878636,1.5,N,0,1,1
488,17/03/2025,Mitzpe_ramon,spring,1,North,Mountain,758,3.805032258,30.660835,17.26666667,33.78333333,25.525,41.89320864,26.04036891,1.34,1.43,217.878636,1.5,N,0,0,1
489,17/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,17.26666667,33.78333333,25.525,41.89320864,26.04036891,1.34,1.43,217.878636,1.5,N,0,0,0
490,17/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,17.26666667,33.78333333,25.525,41.89320864,26.04036891,1.34,1.43,217.878636,1.5,N,0,0,0
491,17/03/2025,Har_Yoash,spring,9,South,Mountain,733,3.711483871,29.582982,17.26666667,33.78333333,25.525,41.89320864,26.04036891,1.34,1.43,217.878636,1.5,N,9,0,0
492,18/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,16.38333333,33.31666667,24.85,329.9443601,308.5604764,3.14,4.44,281.7426702,2.59,N,0,0,0
493,18/03/2025,Mitzpe_ramon,spring,1,North,Mountain,758,3.805032258,30.660835,16.38333333,33.31666667,24.85,329.9443601,308.5604764,3.14,4.44,281.7426702,2.59,N,1,0,0
494,18/03/2025,Neot_smadar,spring,9,Center,Mountain,417,3.760129032,30.054879,16.38333333,33.31666667,24.85,329.9443601,308.5604764,3.14,4.44,281.7426702,2.59,N,1,7,1
495,18/03/2025,Timna,spring,1,South,Valley,123,3.720387097,29.803654,16.38333333,33.31666667,24.85,329.9443601,308.5604764,3.14,4.44,281.7426702,2.59,N,0,1,0
496,18/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,16.38333333,33.31666667,24.85,329.9443601,308.5604764,3.14,4.44,281.7426702,2.59,N,0,0,0
497,19/03/2025,Hatzeva,spring,3,North,Valley,-166,3.749806452,30.818349,14.56666667,26.33333333,20.45,297.8730216,276.6857779,2.82,3.52,276.8134472,4.55,W,1,0,2
498,19/03/2025,Mitzpe_ramon,spring,7,North,Mountain,758,3.805032258,30.660835,14.56666667,26.33333333,20.45,297.8730216,276.6857779,2.82,3.52,276.8134472,4.55,W,1,6,0
499,19/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,14.56666667,26.33333333,20.45,297.8730216,276.6857779,2.82,3.52,276.8134472,4.55,W,0,0,0
500,19/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,14.56666667,26.33333333,20.45,297.8730216,276.6857779,2.82,3.52,276.8134472,4.55,W,0,0,0
501,19/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,14.56666667,26.33333333,20.45,297.8730216,276.6857779,2.82,3.52,276.8134472,4.55,W,0,0,0
502,20/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,12.96666667,20.71666667,16.84166667,287.3269318,278.8009503,4.14,5.08,247.6119141,3.33,W,0,0,0
503,20/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,12.96666667,20.71666667,16.84166667,287.3269318,278.8009503,4.14,5.08,247.6119141,3.33,W,0,0,0
504,20/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,12.96666667,20.71666667,16.84166667,287.3269318,278.8009503,4.14,5.08,247.6119141,3.33,W,0,0,0
505,20/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,12.96666667,20.71666667,16.84166667,287.3269318,278.8009503,4.14,5.08,247.6119141,3.33,W,0,0,0
506,20/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,12.96666667,20.71666667,16.84166667,287.3269318,278.8009503,4.14,5.08,247.6119141,3.33,W,0,0,0
507,21/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,9.083333333,18.83333333,13.95833333,324.0449621,317.6696835,2.12,3.19,260.7371624,1.52,N,0,0,0
508,21/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,9.083333333,18.83333333,13.95833333,324.0449621,317.6696835,2.12,3.19,260.7371624,1.52,N,0,0,0
509,21/03/2025,Neot_smadar,spring,6,Center,Mountain,417,3.760129032,30.054879,9.083333333,18.83333333,13.95833333,324.0449621,317.6696835,2.12,3.19,260.7371624,1.52,N,0,6,0
510,21/03/2025,Timna,spring,1,South,Valley,123,3.720387097,29.803654,9.083333333,18.83333333,13.95833333,324.0449621,317.6696835,2.12,3.19,260.7371624,1.52,N,1,0,0
511,21/03/2025,Har_Yoash,spring,1,South,Mountain,733,3.711483871,29.582982,9.083333333,18.83333333,13.95833333,324.0449621,317.6696835,2.12,3.19,260.7371624,1.52,N,0,1,0
512,22/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,10.53333333,19.46666667,15,358.7175033,344.5577569,2.38,3.6,327.6137052,1.55,N,0,0,0
513,22/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,10.53333333,19.46666667,15,358.7175033,344.5577569,2.38,3.6,327.6137052,1.55,N,0,0,0
514,22/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,10.53333333,19.46666667,15,358.7175033,344.5577569,2.38,3.6,327.6137052,1.55,N,0,0,0
515,22/03/2025,Timna,spring,8,South,Valley,123,3.720387097,29.803654,10.53333333,19.46666667,15,358.7175033,344.5577569,2.38,3.6,327.6137052,1.55,N,8,0,0
516,22/03/2025,Har_Yoash,spring,13,South,Mountain,733,3.711483871,29.582982,10.53333333,19.46666667,15,358.7175033,344.5577569,2.38,3.6,327.6137052,1.55,N,0,0,13
517,23/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,8.75,21.45,15.1,3.07867707,355.527215,1.84,3.71,351.0559138,2.53,N,0,0,0
518,23/03/2025,Mitzpe_ramon,spring,6,North,Mountain,758,3.805032258,30.660835,8.75,21.45,15.1,3.07867707,355.527215,1.84,3.71,351.0559138,2.53,N,0,0,6
519,23/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,8.75,21.45,15.1,3.07867707,355.527215,1.84,3.71,351.0559138,2.53,N,0,0,0
520,23/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,8.75,21.45,15.1,3.07867707,355.527215,1.84,3.71,351.0559138,2.53,N,0,0,0
521,23/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,8.75,21.45,15.1,3.07867707,355.527215,1.84,3.71,351.0559138,2.53,N,0,0,0
522,24/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,10.36666667,25.01666667,17.69166667,9.210153561,334.4099445,1.94,2.78,303.5633989,1.58,N,0,0,0
523,24/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,10.36666667,25.01666667,17.69166667,9.210153561,334.4099445,1.94,2.78,303.5633989,1.58,N,0,0,0
524,24/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,10.36666667,25.01666667,17.69166667,9.210153561,334.4099445,1.94,2.78,303.5633989,1.58,N,0,0,0
525,24/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,10.36666667,25.01666667,17.69166667,9.210153561,334.4099445,1.94,2.78,303.5633989,1.58,N,0,0,0
526,24/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,10.36666667,25.01666667,17.69166667,9.210153561,334.4099445,1.94,2.78,303.5633989,1.58,N,0,0,0
527,25/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,12.76666667,28.36666667,20.56666667,9.168795962,331.1171546,1.42,3.04,309.5140576,1.69,N,0,0,0
528,25/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,12.76666667,28.36666667,20.56666667,9.168795962,331.1171546,1.42,3.04,309.5140576,1.69,N,0,0,0
529,25/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,12.76666667,28.36666667,20.56666667,9.168795962,331.1171546,1.42,3.04,309.5140576,1.69,N,0,0,0
530,25/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,12.76666667,28.36666667,20.56666667,9.168795962,331.1171546,1.42,3.04,309.5140576,1.69,N,0,0,0
531,25/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,12.76666667,28.36666667,20.56666667,9.168795962,331.1171546,1.42,3.04,309.5140576,1.69,N,0,0,0
532,26/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,15.13333333,31.91666667,23.525,23.86413281,282.5249522,1.38,2.83,285.1330648,1.16,N,0,0,0
533,26/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,15.13333333,31.91666667,23.525,23.86413281,282.5249522,1.38,2.83,285.1330648,1.16,N,0,0,0
534,26/03/2025,Neot_smadar,spring,1,Center,Mountain,417,3.760129032,30.054879,15.13333333,31.91666667,23.525,23.86413281,282.5249522,1.38,2.83,285.1330648,1.16,N,0,0,1
535,26/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,15.13333333,31.91666667,23.525,23.86413281,282.5249522,1.38,2.83,285.1330648,1.16,N,0,0,0
536,26/03/2025,Har_Yoash,spring,1,South,Mountain,733,3.711483871,29.582982,15.13333333,31.91666667,23.525,23.86413281,282.5249522,1.38,2.83,285.1330648,1.16,N,0,1,0
537,27/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,15.01666667,34.53333333,24.775,48.80316763,210.3557589,1.74,2.46,214.880702,1.5,E,0,0,0
538,27/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,15.01666667,34.53333333,24.775,48.80316763,210.3557589,1.74,2.46,214.880702,1.5,E,0,0,0
539,27/03/2025,Neot_smadar,spring,2,Center,Mountain,417,3.760129032,30.054879,15.01666667,34.53333333,24.775,48.80316763,210.3557589,1.74,2.46,214.880702,1.5,E,1,0,1
540,27/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,15.01666667,34.53333333,24.775,48.80316763,210.3557589,1.74,2.46,214.880702,1.5,E,0,0,0
541,27/03/2025,Har_Yoash,spring,2,South,Mountain,733,3.711483871,29.582982,15.01666667,34.53333333,24.775,48.80316763,210.3557589,1.74,2.46,214.880702,1.5,E,0,2,0
542,28/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,18.93333333,34.1,26.51666667,227.0145978,285.7227705,5.7,6.03,323.0479737,2.84,W,0,0,0
543,28/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,18.93333333,34.1,26.51666667,227.0145978,285.7227705,5.7,6.03,323.0479737,2.84,W,0,0,0
544,28/03/2025,Neot_smadar,spring,27,Center,Mountain,417,3.760129032,30.054879,18.93333333,34.1,26.51666667,227.0145978,285.7227705,5.7,6.03,323.0479737,2.84,W,26,1,0
545,28/03/2025,Timna,spring,1,South,Valley,123,3.720387097,29.803654,18.93333333,34.1,26.51666667,227.0145978,285.7227705,5.7,6.03,323.0479737,2.84,W,0,1,0
546,28/03/2025,Har_Yoash,spring,2,South,Mountain,733,3.711483871,29.582982,18.93333333,34.1,26.51666667,227.0145978,285.7227705,5.7,6.03,323.0479737,2.84,W,0,2,0
547,29/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,17.81666667,26.11666667,21.96666667,346.9809251,345.3853608,3.8,4.23,331.092974,2.35,N,0,0,0
548,29/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,17.81666667,26.11666667,21.96666667,346.9809251,345.3853608,3.8,4.23,331.092974,2.35,N,0,0,0
549,29/03/2025,Neot_smadar,spring,13,Center,Mountain,417,3.760129032,30.054879,17.81666667,26.11666667,21.96666667,346.9809251,345.3853608,3.8,4.23,331.092974,2.35,N,0,7,6
550,29/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,17.81666667,26.11666667,21.96666667,346.9809251,345.3853608,3.8,4.23,331.092974,2.35,N,0,0,0
551,29/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,17.81666667,26.11666667,21.96666667,346.9809251,345.3853608,3.8,4.23,331.092974,2.35,N,0,0,0
552,30/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,14.78333333,25.96666667,20.375,323.5738418,349.9418062,1.74,3.52,339.2398692,1.41,N,0,0,0
553,30/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,14.78333333,25.96666667,20.375,323.5738418,349.9418062,1.74,3.52,339.2398692,1.41,N,0,0,0
554,30/03/2025,Neot_smadar,spring,7,Center,Mountain,417,3.760129032,30.054879,14.78333333,25.96666667,20.375,323.5738418,349.9418062,1.74,3.52,339.2398692,1.41,N,2,3,2
555,30/03/2025,Timna,spring,1,South,Valley,123,3.720387097,29.803654,14.78333333,25.96666667,20.375,323.5738418,349.9418062,1.74,3.52,339.2398692,1.41,N,0,1,0
556,30/03/2025,Har_Yoash,spring,2,South,Mountain,733,3.711483871,29.582982,14.78333333,25.96666667,20.375,323.5738418,349.9418062,1.74,3.52,339.2398692,1.41,N,0,2,0
557,31/03/2025,Hatzeva,spring,1,North,Valley,-166,3.749806452,30.818349,12.86666667,28.91666667,20.89166667,162.4077496,168.3251153,1.7,2.54,241.0957908,1.53,S,0,1,0
558,31/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,12.86666667,28.91666667,20.89166667,162.4077496,168.3251153,1.7,2.54,241.0957908,1.53,S,0,0,0
559,31/03/2025,Neot_smadar,spring,10,Center,Mountain,417,3.760129032,30.054879,12.86666667,28.91666667,20.89166667,162.4077496,168.3251153,1.7,2.54,241.0957908,1.53,S,0,9,1
560,31/03/2025,Timna,spring,4,South,Valley,123,3.720387097,29.803654,12.86666667,28.91666667,20.89166667,162.4077496,168.3251153,1.7,2.54,241.0957908,1.53,S,0,4,0
561,31/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,12.86666667,28.91666667,20.89166667,162.4077496,168.3251153,1.7,2.54,241.0957908,1.53,S,0,0,0
562,01/04/2025,Hatzeva,spring,11,North,Valley,-166,3.749806452,30.818349,18.48333333,30.4,24.44166667,249.2793698,270.1907873,4.48,3.31,308.549062,2.31,W,7,4,0
563,01/04/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,18.48333333,30.4,24.44166667,249.2793698,270.1907873,4.48,3.31,308.549062,2.31,W,0,0,0
564,01/04/2025,Shita,spring,4,Center,Valley,237,3.728,30.14119,18.48333333,30.4,24.44166667,249.2793698,270.1907873,4.48,3.31,308.549062,2.31,W,2,2,0
565,01/04/2025,Neot_smadar,spring,15,Center,Mountain,417,3.760129032,30.054879,18.48333333,30.4,24.44166667,249.2793698,270.1907873,4.48,3.31,308.549062,2.31,W,7,2,6
566,01/04/2025,Timna,spring,1,South,Valley,123,3.720387097,29.803654,18.48333333,30.4,24.44166667,249.2793698,270.1907873,4.48,3.31,308.549062,2.31,W,1,0,0
567,01/04/2025,Har_Yoash,spring,3,South,Mountain,733,3.711483871,29.582982,18.48333333,30.4,24.44166667,249.2793698,270.1907873,4.48,3.31,308.549062,2.31,W,2,1,0
568,02/04/2025,Hatzeva,spring,5,North,Valley,-166,3.749806452,30.818349,15.58333333,28.7,22.14166667,342.4995625,352.109824,1.7,3.33,314.2740719,1.04,N,1,1,3
569,02/04/2025,Mitzpe_ramon,spring,5,North,Mountain,758,3.805032258,30.660835,15.58333333,28.7,22.14166667,342.4995625,352.109824,1.7,3.33,314.2740719,1.04,N,0,2,3
570,02/04/2025,Shita,spring,14,Center,Valley,237,3.728,30.14119,15.58333333,28.7,22.14166667,342.4995625,352.109824,1.7,3.33,314.2740719,1.04,N,1,13,0
571,02/04/2025,Neot_smadar,spring,5,Center,Mountain,417,3.760129032,30.054879,15.58333333,28.7,22.14166667,342.4995625,352.109824,1.7,3.33,314.2740719,1.04,N,1,4,0
572,02/04/2025,Timna,spring,4,South,Valley,123,3.720387097,29.803654,15.58333333,28.7,22.14166667,342.4995625,352.109824,1.7,3.33,314.2740719,1.04,N,4,0,0
573,02/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,15.58333333,28.7,22.14166667,342.4995625,352.109824,1.7,3.33,314.2740719,1.04,N,0,0,0
574,03/04/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,13.61666667,28.8,21.20833333,5.216342272,356.1062191,1.76,3.66,330.6811564,1.3,N,0,0,0
575,03/04/2025,Mitzpe_ramon,spring,3,North,Mountain,758,3.805032258,30.660835,13.61666667,28.8,21.20833333,5.216342272,356.1062191,1.76,3.66,330.6811564,1.3,N,1,2,0
576,03/04/2025,Shita,spring,1,Center,Valley,237,3.728,30.14119,13.61666667,28.8,21.20833333,5.216342272,356.1062191,1.76,3.66,330.6811564,1.3,N,0,1,0
577,03/04/2025,Neot_smadar,spring,1,Center,Mountain,417,3.760129032,30.054879,13.61666667,28.8,21.20833333,5.216342272,356.1062191,1.76,3.66,330.6811564,1.3,N,0,0,1
578,03/04/2025,Timna,spring,2,South,Valley,123,3.720387097,29.803654,13.61666667,28.8,21.20833333,5.216342272,356.1062191,1.76,3.66,330.6811564,1.3,N,1,0,1
579,03/04/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,13.61666667,28.8,21.20833333,5.216342272,356.1062191,1.76,3.66,330.6811564,1.3,N,0,0,0
580,04/04/2025,Hatzeva,spring,13,North,Valley,-166,3.749806452,30.818349,13.86666667,27.66666667,20.76666667,325.3519116,353.4660082,2.14,5.33,267.061805,1,N,0,13,0
581,04/04/2025,Mitzpe_ramon,spring,11,North,Mountain,758,3.805032258,30.660835,13.86666667,27.66666667,20.76666667,325.3519116,353.4660082,2.14,5.33,267.061805,1,N,0,9,2
